respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1742296.0647194241,2,Detected,2025-01-22T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,322514.6246748427,4,Detected,2024-10-23T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,MWRA Northern,409936.2103911576,7,Detected,2024-09-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-06,current
2024-2025,BioBot,Municipal,MWRA Southern,624295.1517475086,7,Detected,2024-12-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-14,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,755299.4322770266,3,Detected,2025-01-07T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,Greenfield WPCF,727911.2589375068,2,Detected,2024-12-19T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Hull WWTF,833967.3531861631,3,Detected,2024-07-17T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-17,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,618150.0787357021,4,Detected,2025-02-11T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,773614.701067824,4,Detected,2024-08-21T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1413961.293407285,3,Detected,2024-12-28T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-12-28,current
2024-2025,BioBot,Municipal,MWRA Southern,608179.800425292,7,Detected,2024-09-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-06,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,312314.5680436981,3,Detected,2024-09-11T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,1178402.6672920603,2,Detected,2025-01-23T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,MWRA Southern,184725.74217885546,7,Detected,2024-11-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-10,current
2024-2025,BioBot,Municipal,MWRA Southern,1560509.6453004822,7,Detected,2024-07-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1177259.5111891003,4,Detected,2025-01-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Whitman,10829217.37902371,4,Detected,2024-10-22T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,Whitman,422821.9791520488,4,Detected,2024-10-22T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,MWRA Northern,878794.660434355,7,Detected,2025-01-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-03,current
2024-2025,BioBot,Municipal,Whitman,1805793.4513304196,4,Detected,2025-01-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,Brockton/ Abington,959143.8724986985,3,Detected,2024-12-03T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-03,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,310555.1792390361,4,Detected,2024-11-25T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,Wareham WPCF,669891.479354267,4,Detected,2024-08-14T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,Whitman,1218470.446054275,4,Detected,2024-07-25T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-25,current
2024-2025,BioBot,Municipal,MWRA Southern,1113142.4127274258,7,Detected,2024-12-31T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-31,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,456217.4150387297,4,Detected,2024-09-26T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,MWRA Northern,523046.44862388534,7,Detected,2025-02-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-04,current
2024-2025,BioBot,Municipal,MWRA Northern,853432.229255774,7,Detected,2024-07-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,877963.8725772466,3,Detected,2024-07-08T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,847353.716865861,4,Detected,2024-07-16T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,820611.1843243976,4,Detected,2024-12-17T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-12-17,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,2815313.266563192,2,Detected,2024-12-05T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,MWRA Southern,197416.92753345217,7,Detected,2024-11-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-11,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,856027.5621907561,4,Detected,2025-01-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2025-01-16,current
2024-2025,BioBot,Municipal,MWRA Northern,243710.79073870817,7,Detected,2024-10-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,Brockton/ Abington,486240.58577508794,4,Detected,2024-11-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,628112.1753537722,4,Detected,2024-07-16T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Wareham WPCF,639010.6087390225,3,Detected,2024-08-13T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1789761.3350415186,4,Detected,2024-08-21T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,Whitman,1326990.0628733265,4,Detected,2024-11-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,235945.0921996569,3,Detected,2024-11-06T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1764756.8162332072,3,Detected,2025-01-23T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,MWRA Northern,819647.6889894406,7,Detected,2024-07-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-13,current
2024-2025,BioBot,Municipal,MWRA Southern,228748.88915793734,7,Detected,2024-10-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,753222.2420506842,3,Detected,2024-07-10T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,MWRA Northern,235843.81722417055,7,Detected,2024-10-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,MWRA Northern,650607.5771097448,7,Detected,2024-08-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-17,current
2024-2025,BioBot,Municipal,Lynn WWTF,832061.0745593413,3,Detected,2024-08-28T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,MWRA Northern,601061.3188135907,7,Detected,2025-02-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-01,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,152061.99454350202,3,Detected,2024-10-17T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,208864.88969316674,3,Detected,2024-10-17T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,239246.42406092177,4,Detected,2024-10-23T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,Whitman,2211566.328671299,3,Detected,2024-12-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,204211.33415849143,4,Detected,2024-12-06T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-12-06,current
2024-2025,BioBot,Municipal,MWRA Northern,275794.4505781652,7,Detected,2024-09-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-29,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,642837.5003637483,4,Detected,2025-02-11T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,469937.4470960128,3,Detected,2024-07-02T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Hull WWTF,419781.7646064125,2,Detected,2024-12-04T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,MWRA Northern,395433.94324178883,7,Detected,2025-02-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,Wareham WPCF,597806.4806551636,3,Detected,2024-08-01T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,MWRA Southern,172966.76400759962,7,Detected,2024-10-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-12,current
2024-2025,BioBot,Municipal,MWRA Northern,628686.4186194,7,Detected,2024-09-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-01,current
2024-2025,BioBot,Municipal,Lynn WWTF,212699.86803844405,3,Detected,2024-10-10T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Springfield WWTP,887606.1980428011,2,Detected,2024-08-01T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,486672.0025917881,3,Detected,2024-10-03T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,640652.5926295683,3,Detected,2024-08-28T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,634800.115634854,3,Detected,2024-12-04T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,MWRA Northern,325021.99667716864,7,Detected,2024-12-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,MWRA Northern,886042.7356609676,7,Detected,2024-07-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,Lynn WWTF,460596.8445964411,3,Detected,2024-10-03T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,MWRA Southern,684951.4541091947,7,Detected,2024-08-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Whitman,231384.7636490168,4,Detected,2024-11-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,MWRA Southern,901950.0224460516,7,Detected,2024-07-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,866630.7086919576,4,Detected,2024-08-20T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Northern,683374.4409880962,7,Detected,2024-07-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-25,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,772288.7708172878,4,Detected,2024-12-04T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1000061.8381088963,4,Detected,2025-01-13T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1104519.1447233986,4,Detected,2024-07-30T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,Whitman,25475852.616607822,4,Detected,2024-09-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,Whitman,1786299.670357728,4,Detected,2024-08-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-15,current
2024-2025,BioBot,Municipal,MWRA Southern,652181.0962899777,7,Detected,2024-08-31T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-31,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,450826.89327691175,4,Detected,2024-11-26T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,MWRA Northern,811748.5604097408,7,Detected,2025-01-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,338167.25430917984,4,Detected,2024-10-18T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-10-18,current
2024-2025,BioBot,Municipal,MWRA Southern,555667.2826464016,7,Detected,2024-07-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,314594.1995560381,5,Detected,2024-11-19T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,Whitman,832118.4065325607,4,Detected,2024-10-24T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,Whitman,691356.3072455395,4,Detected,2024-09-24T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,758170.592086476,4,Detected,2025-02-10T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2025-02-10,current
2024-2025,BioBot,Municipal,MWRA Southern,344606.0618759266,7,Detected,2024-09-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-28,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,181727.21557078356,3,Detected,2024-10-30T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-30,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,639083.0503919226,4,Detected,2024-12-10T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,Whitman,759815.2924441864,3,Detected,2024-07-09T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Lynn WWTF,1088770.6025965102,3,Detected,2024-08-07T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,MWRA Southern,144148.58081628423,7,Detected,2024-11-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1049320.1771991288,4,Detected,2024-08-31T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-31,current
2024-2025,BioBot,Municipal,Fall River WWTP,319630.66084946523,5,Detected,2024-07-09T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1264953.2686004722,4,Detected,2025-01-27T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-27,current
2024-2025,BioBot,Municipal,MWRA Southern,158703.92751736214,7,Detected,2024-11-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,Hull WWTF,1182009.884697354,3,Detected,2024-09-12T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1059682.4723002063,4,Detected,2024-07-23T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,8232.319319880642,3,Not Detected,2024-11-27T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,565237.8164909404,4,Detected,2024-11-05T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,453092.07791178365,4,Detected,2024-07-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-07-12,current
2024-2025,BioBot,Municipal,MWRA Northern,858893.3859639465,7,Detected,2025-01-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-04,current
2024-2025,BioBot,Municipal,Hull WWTF,1984969.9328972073,3,Detected,2024-12-18T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-18,current
2024-2025,BioBot,Municipal,MWRA Northern,197974.1269423125,6,Detected,2024-11-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,MWRA Southern,1159503.3291681085,7,Detected,2025-01-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-03,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1721013.5871687299,4,Detected,2024-08-20T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Southern,800532.2062493722,7,Detected,2025-01-31T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-31,current
2024-2025,BioBot,Municipal,Wareham WPCF,881875.9090220367,4,Detected,2024-09-10T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,Wareham WPCF,140747.57112256714,4,Detected,2024-11-06T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,MWRA Southern,258584.12919093348,7,Detected,2024-10-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,924307.23385516915,4,Detected,2024-09-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,MWRA Southern,1253396.1510954404,7,Detected,2025-01-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Hull WWTF,629729.9776585962,3,Detected,2024-07-18T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,MWRA Southern,512764.820561448,7,Detected,2024-09-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1201375.6577174733,4,Detected,2024-08-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,MWRA Northern,137890.31813904675,7,Detected,2024-11-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-11,current
2024-2025,BioBot,Municipal,Whitman,1396316.6659236068,4,Detected,2025-01-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,864456.2172892758,4,Detected,2024-07-18T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Wareham WPCF,222958.87251609322,4,Detected,2024-10-29T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,MWRA Northern,808094.0351280548,7,Detected,2024-07-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-14,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1286249.521397262,3,Detected,2025-01-06T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,335396.72083788534,4,Detected,2024-10-19T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-10-19,current
2024-2025,BioBot,Municipal,MWRA Southern,625422.7441335501,7,Detected,2024-09-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,MWRA Southern,899841.6437286948,7,Detected,2024-07-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,630239.2113218893,3,Detected,2024-12-05T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,MWRA Northern,527101.9693024162,7,Detected,2024-09-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,313025.8968619999,4,Detected,2024-11-18T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,Whitman,2287365.786536628,4,Detected,2025-01-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,227868.83736614455,3,Detected,2024-10-17T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-10-17,current
